,std_smiles,canonical_smiles,max_phase,oral,parenteral,prodrug,max_phase_num
5341,CCOC1(c2ccc(-c3cc4c(N5CCN(C(=O)O[C@@H]6CCOC6)CC5)ccnn4c3)nc2)CCN(C(C)C)CC1,CCOC1(c2ccc(-c3cc4c(N5CCN(C(=O)O[C@@H]6CCOC6)CC5)ccnn4c3)nc2)CCN(C(C)C)CC1,2,0,0,0,2
5342,CCOC1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,CCOC1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,2,0,0,0,2
5343,CCOC1c2ccccc2C(=O)N(C)c2ccccc21,CCOC1c2ccccc2C(=O)N(C)c2ccccc21,2,0,0,0,2
5344,CCOCC,CCOCC,2,0,0,0,2
5345,CCOCC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,CCOCC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,2,0,0,0,2
5346,CCOCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,CCOCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,2,0,0,0,2
5347,CCOCC(C)(C)C(O)C=CC1=C(CC=CCCCC(=O)O)C(=O)CC1,CCOCC(C)(C)C(O)/C=C/C1C=CC(=O)C1C/C=C\CCCC(=O)O,2,0,0,0,2
5348,CCOCC(C)(C)[C@H](O)/C=C/C1C(O)CC(=O)C1C/C=C\CCCC(=O)O,CCOCC(C)(C)[C@H](O)/C=C/C1C(O)CC(=O)C1C/C=C\CCCC(=O)O,2,0,0,0,2
5349,CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1,CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1,2,0,0,0,2
5350,CCOCC1COc2c(cc3[nH]cc(C(=O)OCC)c(=O)c3c2Cl)O1,CCOCC1COc2c(cc3[nH]cc(C(=O)OCC)c(=O)c3c2Cl)O1,2,0,0,0,2
5351,CCOCCCCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1C,CCOCCCCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1C,2,0,0,0,2
5352,CCOCCN(Cc1ccc(CN(CCOCC)C(=O)C(Cl)Cl)cc1)C(=O)C(Cl)Cl,CCOCCN(Cc1ccc(CN(CCOCC)C(=O)C(Cl)Cl)cc1)C(=O)C(Cl)Cl,2,0,0,0,2
5353,CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl,CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl,2,0,0,0,2
5354,CCOCCOC(=O)/C=C/c1ccc(OC)cc1,CCOCCOC(=O)/C=C/c1ccc(OC)cc1,2,0,0,0,2
5355,CCOCCOC(=O)C(=O)Nc1nc(-c2cc(C)no2)cs1,CCOCCOC(=O)C(=O)Nc1nc(-c2cc(C)no2)cs1,2,0,0,0,2
5356,CCOCCOC(=O)c1nc2cc(Cl)ccc2o1,CCOCCOC(=O)c1nc2cc(Cl)ccc2o1,2,0,0,0,2
5357,CCOCCO[C@@H]1CC[C@@H](C[C@@H](C)[C@@H]2CC(=O)C(C)=CC(C)[C@@H](O)C(OC)C(=O)C(C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)C[C@H]1OC,CCOCCO[C@@H]1CC[C@@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)C[C@H]1OC,2,0,0,0,2
5358,CCOCCOc1ccccc1C(N)=O,CCOCCOc1ccccc1C(N)=O,2,0,0,0,2
5359,CCOCCc1c(-c2ccccc2)nc(N)n2ncnc12,CCOCCc1c(-c2ccccc2)nc(N)n2ncnc12,2,0,0,0,2
5360,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C)cc3)CC2)nc2ccccc21,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C)cc3)CC2)nc2ccccc21,2,0,0,0,2
5361,CCOCCn1c(CN2CCN(CCCCn3cccn3)CC2)nc2ccccc21,CCOCCn1c(CN2CCN(CCCCn3cccn3)CC2)nc2ccccc21,2,0,0,0,2
5362,CCOCCn1nc(C(=O)NS(C)(=O)=O)c2nc(N(C)CC)nc(Nc3cc(C)ccn3)c21,CCOCCn1nc(C(=O)NS(C)(=O)=O)c2nc(N(C)CC)nc(Nc3cc(C)ccn3)c21,2,0,0,0,2
5363,CCOCOC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,CCOCOC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,2,0,0,0,2
5364,CCOC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,CCOC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,2,0,0,0,2
5365,CCOC[C@H](CC(C)C)N(C)S(=O)(=O)c1ccc(Cn2c(C)nc3cnccc32)cc1,CCOC[C@H](CC(C)C)N(C)S(=O)(=O)c1ccc(Cn2c(C)nc3cnccc32)cc1,2,0,0,0,2
5366,CCOCc1cc(OC)c(-c2ccc(CC(NC(=O)c3c(F)cccc3F)C(=O)O)cc2)c(OC)c1,CCOCc1cc(OC)c(-c2ccc(C[C@H](NC(=O)c3c(F)cccc3F)C(=O)O)cc2)c(OC)c1,2,0,0,0,2
5367,CCOCc1cnc(Cl)nc1Oc1ccc2c(ccc3sc4c(c32)NC[C@@H](C)NC4=O)n1,CCOCc1cnc(Cl)nc1Oc1ccc2c(ccc3sc4c(c32)NC[C@@H](C)NC4=O)n1,2,0,0,0,2
5368,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,2,0,0,0,2
5369,CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,2,0,0,0,2
5370,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O,2,0,0,0,2
5371,CCOCn1cnc2c1c(=O)n(CCCCC(C)(C)O)c(=O)n2C,CCOCn1cnc2c1c(=O)n(CCCCC(C)(C)O)c(=O)n2C,2,0,0,0,2
5372,CCOP(=O)(/N=C(\SCCS/C(=N/P(=O)(OCC)OCC)SCc1ccccc1)SCc1ccccc1)OCC,CCOP(=O)(/N=C(\SCCS/C(=N/P(=O)(OCC)OCC)SCc1ccccc1)SCc1ccccc1)OCC,2,0,0,0,2
5373,CCOP(=O)(CCCCCCOc1ccc(OC)cc1Cl)OCC,CCOP(=O)(CCCCCCOc1ccc(OC)cc1Cl)OCC,2,0,0,0,2
5374,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,2,0,0,0,2
5375,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,2,0,0,0,2
5376,CCOP(=O)(NC(=S)Nc1ccc(NC(=S)NP(=O)(OCC)OCC)c(OC)c1)OCC,CCOP(=O)(NC(=S)Nc1ccc(NC(=S)NP(=O)(OCC)OCC)c(OC)c1)OCC,2,0,0,0,2
5377,CCOP(=O)(NC(=S)Nc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1)OCC,CCOP(=O)(NC(=S)Nc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1)OCC,2,0,0,0,2
5378,CCOP(=O)(OCC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,CCOP(=O)(OCC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,2,0,0,0,2
5379,CCOP(=O)(OCC)ON1C(=O)c2cccc3cccc(c23)C1=O,CCOP(=O)(OCC)ON1C(=O)c2cccc3cccc(c23)C1=O,2,0,0,0,2
5380,CCOP(=O)(OCC)[C@H](NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32)C(C)C,CCOP(=O)(OCC)[C@H](NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32)C(C)C,2,0,0,0,2
5381,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1,2,0,0,0,2
5382,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,2,0,0,0,2
5383,CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,2,0,0,0,2
5384,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,2,0,0,0,2
5385,CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,2,0,0,0,2
5386,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,2,0,0,0,2
5387,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,2,0,0,0,2
5388,CCOP(=S)(OCC)SCc1nc2cc(Cl)cc(Cl)c2o1,CCOP(=S)(OCC)SCc1nc2cc(Cl)cc(Cl)c2o1,2,0,0,0,2
5389,CCOP(=S)(Oc1cccc2cccnc12)c1ccccc1,CCOP(=S)(Oc1cccc2cccnc12)c1ccccc1,2,0,0,0,2
5390,CCOS(=O)(=O)c1cc(C(C)(C)C)cc2cc(C(C)(C)C)ccc12,CCOS(=O)(=O)c1cc(C(C)(C)C)cc2cc(C(C)(C)C)ccc12,2,0,0,0,2
5391,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,2,0,0,0,2
5392,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)C1CCCN1C(=O)C(NC(=O)c1ccc(N)c(Cl)c1)C(C)(C)C,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)c1ccc(N)c(Cl)c1)C(C)(C)C,2,0,0,1,2
5393,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)C1CCCN2C(=O)CCC(NC(=O)c3nccc4ccccc34)C(=O)N12,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12,2,0,0,1,2
5394,CCO[C@H]1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1,CCO[C@H]1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1,2,0,0,0,2
5395,CCO[C@H]1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2[C@H](N(C)C)C[C@]2(C)C(C(C)=O)CC[C@@H]32)C[C@@H]1O,CCO[C@H]1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2[C@H](N(C)C)C[C@]2(C)[C@@H](C(C)=O)CC[C@@H]32)C[C@@H]1O,2,0,0,0,2
5396,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,2,0,0,0,2
5397,CCOc1c(C(=O)O)cnn1-c1cccc(-c2cccc(C)c2OCc2ccc3c(c2C)CCN(C2CCOCC2)C3)n1,CCOc1c(C(=O)O)cnn1-c1cccc(-c2cccc(C)c2OCc2ccc3c(c2C)CCN(C2CCOCC2)C3)n1,2,0,0,0,2
5398,CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O,CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O,2,0,0,0,2
5399,CCOc1c(N)c2c(c(OCC)c1OCC)[C@@H]([C@H]1c3c(cc(OC)c(OC)c3OC)CCN1C)OC2=O,CCOc1c(N)c2c(c(OCC)c1OCC)[C@@H]([C@H]1c3c(cc(OC)c(OC)c3OC)CCN1C)OC2=O,2,0,0,0,2
5400,CCOc1c(N2CCOCC2)cnn(C)c1=O,CCOc1c(N2CCOCC2)cnn(C)c1=O,2,0,0,0,2
5401,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC,2,0,0,0,2
5402,CCOc1cc(C(Nc2ncc(Cc3cc(OC)c(OC)c(OC)c3)c(N)n2)S(=O)(=O)O)ccc1O,CCOc1cc(C(Nc2ncc(Cc3cc(OC)c(OC)c(OC)c3)c(N)n2)S(=O)(=O)O)ccc1O,2,0,0,0,2
5403,CCOc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,CCOc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,2,0,0,0,2
5404,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,2,0,0,0,2
5405,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,2,0,0,0,2
5406,CCOc1cc(OCC)cc(OCCN(CC)CC)c1,CCOc1cc(OCC)cc(OCCN(CC)CC)c1,2,0,0,0,2
5407,CCOc1cc(OCC)cc(OCCN2CCOCC2)c1,CCOc1cc(OCC)cc(OCCN2CCOCC2)c1,2,0,0,0,2
5408,CCOc1cc([C@@H](CS(C)(=O)=O)N2Cc3cccc(NC(=O)C4CC4)c3C2=O)ccc1OC,CCOc1cc([C@@H](CS(C)(=O)=O)N2Cc3cccc(NC(=O)C4CC4)c3C2=O)ccc1OC,2,0,0,0,2
5409,CCOc1cc2c(c(F)c1OCC)C(=N)N(CC(=O)c1cc(N3CCOCC3)c(OC)c(C(C)(C)C)c1)C2,CCOc1cc2c(c(F)c1OCC)C(=N)N(CC(=O)c1cc(N3CCOCC3)c(OC)c(C(C)(C)C)c1)C2,2,0,0,0,2
5410,CCOc1cc2c(cc1OC)C(c1ccc(C(=O)N(C(C)C)C(C)C)cc1)=N[C@@H]1CCN(C)C[C@H]21,CCOc1cc2c(cc1OC)C(c1ccc(C(=O)N(C(C)C)C(C)C)cc1)=N[C@@H]1CCN(C)C[C@H]21,2,0,0,0,2
5411,CCOc1cc2cc(C(=O)O)sc2cc1OCC,CCOc1cc2cc(C(=O)O)sc2cc1OCC,2,0,0,0,2
5412,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,2,0,0,0,2
5413,CCOc1cc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c2cc1NC(=O)/C(F)=C/[C@H]1CCCN1C,CCOc1cc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c2cc1NC(=O)/C(F)=C/[C@H]1CCCN1C,2,0,0,0,2
5414,CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,2,0,0,0,2
5415,CCOc1ccc(C(=O)OCCN(CC)CC)cc1,CCOc1ccc(C(=O)OCCN(CC)CC)cc1,2,0,0,0,2
5416,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,2,0,0,0,2
5417,CCOc1ccc(C2COc3c(ccc4c3CCC(C)(C)O4)C2)c(O)c1,CCOc1ccc(C2COc3c(ccc4c3CCC(C)(C)O4)C2)c(O)c1,2,0,0,0,2
5418,CCOc1ccc(CC2=NCCc3cc(OC(C)C)c(OC(C)C)cc32)cc1OCC,CCOc1ccc(CC2=NCCc3cc(OC(C)C)c(OC(C)C)cc32)cc1OCC,2,0,0,0,2
5419,CCOc1ccc(C[C@@H](CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,CCOc1ccc(C[C@@H](CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,2,0,0,0,2
5420,CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2C)cc1,CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2C)cc1,2,0,0,0,2
5421,CCOc1ccc(Cc2nc(C)cc3cc(OC)c(OC)cc23)cc1OC,CCOc1ccc(Cc2nc(C)cc3cc(OC)c(OC)cc23)cc1OC,2,0,0,0,2
5422,CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1,CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1,2,0,0,0,2
5423,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,2,0,0,0,2
5424,CCOc1ccc(F)c(CCNC(=S)Nc2ccc(Br)cn2)c1Cl,CCOc1ccc(F)c(CCNC(=S)Nc2ccc(Br)cn2)c1Cl,2,0,0,0,2
5425,CCOc1ccc(N=C(C)Nc2ccc(OCC)cc2)cc1,CCOc1ccc(/N=C(\C)Nc2ccc(OCC)cc2)cc1,2,0,0,0,2
5426,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1,CCOc1ccc(/N=N/c2ccc(N)cc2N)cc1,2,0,0,0,2
5427,CCOc1ccc(NC(=O)CO)cc1,CCOc1ccc(NC(=O)CO)cc1,2,0,0,0,2
5428,CCOc1ccc(NC(=S)Nc2ccc(OCC)cc2)cc1,CCOc1ccc(NC(=S)Nc2ccc(OCC)cc2)cc1,2,0,0,0,2
5429,CCOc1ccc(S(=O)(=O)O)c2cccnc12,CCOc1ccc(S(=O)(=O)O)c2cccnc12,2,0,0,0,2
5430,CCOc1ccc2nc(SC(C)(C(=O)O)c3ccccc3)sc2c1,CCOc1ccc2nc(SC(C)(C(=O)O)c3ccccc3)sc2c1,2,0,0,0,2
5431,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,2,0,0,0,2
5432,CCOc1ccccc1-c1ccc(N2CCN(C(=O)C3(C(F)(F)F)CCC3)C[C@H]2CC)c(C(=O)N[C@@H]2CN3CCC2CC3)n1,CCOc1ccccc1-c1ccc(N2CCN(C(=O)C3(C(F)(F)F)CCC3)C[C@H]2CC)c(C(=O)N[C@@H]2CN3CCC2CC3)n1,2,0,0,0,2
5433,CCOc1ccccc1C(=O)NN=C(C)C(=O)O,CCOc1ccccc1C(=O)N/N=C(\C)C(=O)O,2,0,0,0,2
5434,CCOc1ccccc1C(N)=O,CCOc1ccccc1C(N)=O,2,0,0,0,2
5435,CCOc1ccccc1N1CCN(CCCOc2ccc3c(c2)CCC(=O)N3)CC1,CCOc1ccccc1N1CCN(CCCOc2ccc3c(c2)CCC(=O)N3)CC1,2,0,0,0,2
5436,CCOc1ccccc1OCC(O)CO,CCOc1ccccc1OCC(O)CO,2,0,0,0,2
5437,CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)N[C@H]3CCOC3)cn2)c1,CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)N[C@H]3CCOC3)cn2)c1,2,0,0,0,2
5438,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,2,0,0,0,2
5439,CCOc1nc(N)nc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(OC(C)C)O[C@H]2[C@@]1(C)F,CCOc1nc(N)nc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(OC(C)C)O[C@H]2[C@@]1(C)F,2,0,0,1,2
5440,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OCc3nc(C)c(C)nc3C)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OCc3nc(C)c(C)nc3C)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,2,0,0,0,2
5441,CCOc1nc2cccc(C(=O)OCc3ccc(OC(=O)C(C)(C)C)c(OC)c3)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,CCOc1nc2cccc(C(=O)OCc3ccc(OC(=O)C(C)(C)C)c(OC)c3)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,2,0,0,0,2
5442,CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(=O)c2nn(CCOC)c(CC)c2[nH]1,CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(CCOC)nc2c(=O)[nH]1,2,0,0,0,2
5443,CCOc1nn(Cc2ccc(OCc3csc(-c4ccccc4)n3)cc2)cc1CCC(=O)O,CCOc1nn(Cc2ccc(OCc3csc(-c4ccccc4)n3)cc2)cc1CCC(=O)O,2,0,0,0,2
5444,CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,2,0,0,0,2
5445,CCOc1nsnc1NS(=O)(=O)c1ccc(N)cc1,CCOc1nsnc1NS(=O)(=O)c1ccc(N)cc1,2,0,0,0,2
5446,CCP(=O)(CC)c1ccc(-n2ccn(-c3c4c(nn3-c3cc(C)c(F)c(C)c3)CCN(C(=O)c3cc5cc(C6CCOCC6)ccc5n3[C@@]3(c5nc(=O)o[nH]5)C[C@@H]3C)[C@H]4C)c2=O)cc1NC,CCP(=O)(CC)c1ccc(-n2ccn(-c3c4c(nn3-c3cc(C)c(F)c(C)c3)CCN(C(=O)c3cc5cc(C6CCOCC6)ccc5n3[C@@]3(c5nc(=O)o[nH]5)C[C@@H]3C)[C@H]4C)c2=O)cc1NC,2,0,0,0,2
5447,CCP(=S)(Oc1ccc([N+](=O)[O-])cc1Cl)OC(C)C,CCP(=S)(Oc1ccc([N+](=O)[O-])cc1Cl)OC(C)C,2,0,0,0,2
5448,CCS(=O)(=O)CCCC12CCC(c3nnc(-c4ccccc4C(F)(F)F)n3C)(CC1)CC2,CCS(=O)(=O)CCCC12CCC(c3nnc(-c4ccccc4C(F)(F)F)n3C)(CC1)CC2,2,0,0,0,2
5449,CCS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2,0,0,0,2
5450,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,2,0,0,0,2
5451,CCS(=O)(=O)N[C@@H]1[C@H](Cc2cccc(-c3cc(F)cc(F)c3)c2F)N(C(=O)C(C)(C)O)CC1(F)F,CCS(=O)(=O)N[C@@H]1[C@H](Cc2cccc(-c3cc(F)cc(F)c3)c2F)N(C(=O)C(C)(C)O)CC1(F)F,2,0,0,0,2
5452,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,2,0,0,0,2
5453,CCS(=O)(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1,CCS(=O)(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1,2,0,0,0,2
5454,CCS(=O)(=O)c1ccc(/C=C(\C)c2ccc3c(c2)C(C)(C)CCC3(C)C)cc1,CCS(=O)(=O)c1ccc(/C=C(\C)c2ccc3c(c2)C(C)(C)CCC3(C)C)cc1,2,0,0,0,2
5455,CCS(=O)(=O)c1ccc(/C=N/NC(N)=S)cc1,CCS(=O)(=O)c1ccc(/C=N/NC(N)=S)cc1,2,0,0,0,2
5456,CCS(=O)(=O)c1ccc(F)cc1,CCS(=O)(=O)c1ccc(F)cc1,2,0,0,0,2
5457,CCS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(C(=O)Nc3ccn(C)n3)c2)cn1,CCS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(C(=O)Nc3ccn(C)n3)c2)cn1,2,0,0,0,2
5458,CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,2,0,0,0,2
5459,CCSC(=O)c1cccc(C(=O)SCC)c1,CCSC(=O)c1cccc(C(=O)SCC)c1,2,0,0,0,2
5460,CCS[C@]1(SC)CC[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CCS[C@]1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2,0,0,0,2
5461,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,2,0,0,0,2
