smiles,max_phase
CC[N+](C)(CC)CCC(C)OC(=O)c1ccc(Br)o1.[I-],2
CCc1nnc(/C(C)=C/c2ncc([N+](=O)[O-])n2C)s1,2
Cl.Oc1ccc2c(c1)C(Cc1c[nH]cn1)CC2,2
COc1ccc(/C(C)=C\C(=O)O)c(OC)c1,2
C=CCC1(CC(C)C)C(=O)[N-]C(=S)NC1=O.[Na+],2
O=[N+]([O-])c1ccc(-c2csc3[n+]2CCN3)o1.[Cl-],2
C[N+](C)(C)CCO[N+](=O)[O-].[O-][Cl+3]([O-])([O-])[O-],2
COS(=O)(=O)[O-].C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,2
CC1(C)OC(C)(C)/C(=C\NCCN/C=C2/C(=O)C(C)(C)OC2(C)C)C1=O,2
Clc1ccc(N2CCN(C/C=C/c3ccccc3)CC2)nn1,2
Nc1ncc(/C=C/c2ccc([N+](=O)[O-])o2)nn1,2
CN1C(=O)C(/N=N/c2ccc([N+](=O)[O-])cc2)SC1=S,2
Cc1ccc(S(=O)(=O)O)cc1.NCCO[N+](=O)[O-],2
NC(=O)N/N=C1\C=Cc2ccccc2C1=O,4
CC1(C)CC(C)(C)CC(C)(N)C1.CS(=O)(=O)O,3
CCCCCCCCCCCCNC(=O)C[N+](C)(C)Cc1ccccc1.[Cl-],2
CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].[Mg+2],2
O=C(O)/C=C\C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,2
Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1.[Cl-],2
CCCCC(C)(C)[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@H](Cl)C[C@H]1O,2
CCN(/N=C/c1ccc([N+](=O)[O-])o1)C(N)=O,2
O=C([O-])c1ccc(S(=O)(=O)[N-]Cl)cc1.[Na+].[Na+],2
Cc1ccccc1-n1c(C)nc2ccccc2c1=O.Cl,4
Clc1ccc2c(c1)/C(=C/C1CN3CCC1CC3)c1ccccc1S2,2
CCCCCCCCCCCCCCCC[N+](C)(C)CC.CCOS(=O)(=O)[O-],2
CN(C)CCN(/N=C/c1ccc([N+](=O)[O-])o1)C(N)=O,2
COc1ccc(/C=C/C(=O)c2c(OCCN(C)C)c(OC)c3occc3c2OC)cc1,2
Cc1cc(OS(=O)(=O)[O-])c2ccccc2c1OS(=O)(=O)[O-].[Na+].[Na+],2
COS(=O)(=O)[O-].C[N+](C)(C)CCOC(c1ccccc1)c1ccccc1,2
O=S(=O)([O-])CI.[Na+],4
CCCCCC(/C=C/n1ccnc1)OCc1ccccc1,2
CCCC[C@H](C)C[C@H](O)/C=C/[C@@H]1[C@H]2C[C@H](CCOCC(=O)OC)C[C@H]2C[C@H]1O,2
CCCCCCCCCCCCCCCC[N+](C)(CCCN1C(C)CCC1C)CCCN1C(C)CCC1C.[Br-],2
COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)/C=C/C1=CCCC1,2
C[N+](C)(C)C1CCC(CC2CCC([N+](C)(C)C)CC2)CC1.[I-].[I-],2
CC1(C)NC(=O)C(/C=C/c2ccccc2)O1,2
C[N+](C)(C)CCCCCOCCCCC[N+](C)(C)C.[Cl-].[Cl-],2
C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)[O-].[K+],2
C[N+](C)(C)CCCCC[N+](C)(C)C.[Br-].[Br-],2
C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1.[I-],2
C[N+]12CCC(c3ccccc3)(CC1)C(=O)C2.[Br-],2
CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC(=O)CCCCC(=O)OC,2
O=C([O-])CCCCCCCNC(=O)c1ccccc1O.[Na+],1
CN(C(=O)CO/N=C(\c1ccccc1)c1ccc2c(c1)CN1CC(=O)NC1=N2)C1CCCCC1,2
CC[n+]1c(-c2ccc(-c3ccccc3)cc2)csc1/C=C/c1ccc(N2CCCC2)cc1.[I-],2
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1cccs1.[Br-],2
Clc1ccc([I+]c2cccs2)cc1.[Cl-],2
Cc1cc(C)nc(NS(=O)(=O)c2ccc(/N=N/c3ccc(O)c(C(=O)O)c3)cc2)n1,2
CCC(C)C(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1.COS(=O)(=O)[O-],2
CCOc1ccccc1C(=O)N/N=C(\C)C(=O)O,2
C[S+](C)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[I-],2
CC(C)N(CCO/N=C1\CCCCC\C1=C/c1ccccc1)C(C)C,2
CC[N+](C)(CC)CCSC1=Nc2ccccc2N=C(c2ccc(Sc3ccccc3)cc2)C1.[I-],2
CN(C)CCOc1n[nH]/c(=N\O)c2ccccc12,2
Cc1cccc(/C=N/N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1,2
COc1cc(/C=C/C(N)=O)cc(OC)c1OC,2
CCCCC(C)(OC)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,2
C/C=C(\C)C(=O)O[C@@H]1C[C@H]2CC[C@@H](C1)N2C,2
N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-].[Na+].[Na+],2
O=C1NC(=O)/C(=C\c2ccccc2)C2=C1CCCC2,2
OCCC1CCN(CC/C=C2/c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,2
C[N+](C)(CCOc1ccccc1)Cc1cccs1.O=S(=O)([O-])c1ccc(Cl)cc1,2
CN(C)S(=O)(=O)c1cc(-c2cs/c(=N/c3ccccc3)n2C)ccc1Cl,2
O=C(CCn1c(CN2CCN(C/C=C/c3ccccc3)CC2)nc2ccccc21)c1ccco1,2
C[S+](C)CCOC(=O)C(c1ccccc1)C1CCCCC1.[I-],2
CC[n+]1c(-c2ccccc2)c2cc(N/N=N/c3cccc(C(=N)N)c3)ccc2c2ccc(N)cc21.[Cl-],2
CCCCCCCCCCCC[N+](C)(C)CC(=O)OCC.[Br-],2
CCCOC(=O)C[N+](C)(C)CCOCCCCCCCCCCOCC[N+](C)(C)CC(=O)OCCC.[Br-].[Br-],2
C/C=C(\C)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)N2C,2
CC[N+]1(C)CCc2ccccc2C1.Cc1ccc(S(=O)(=O)[O-])cc1,2
CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O.O.O.O.[Na+],2
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Cl-],2
O=c1[n-]c(=O)n(Cl)c(=O)n1Cl.[K+],2
COc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(OC)n1.[Na+],4
Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+],4
O=C(C[n+]1ccn(CC(OCc2ccc(Cl)cc2Cl)c2ccc(Cl)cc2Cl)c1)c1ccc(F)cc1.[Cl-],2
CC[N+](CC)(CC)CCOC(=O)c1cc(OC)c(OC)c(OC)c1.Cc1ccc(S(=O)(=O)[O-])cc1,2
CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C(C)C.[Br-],2
CN1[C@@H]2CC[C@H]1C/C(=C1\c3ccccc3CSc3ccccc31)C2,2
COc1ccc2c3c1O[C@H]1/C(=N/OCC(=O)O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,2
COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC.Cl.O.O.O,3
Cc1sc[n+](CC(=O)c2ccccc2)c1C.[Cl-],2
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C.Cl,2
Cl.N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O,3
COC(=O)/C=C/C(=O)OC,4
CC(C)(C)[N+]([O-])=Cc1ccc(S(=O)(=O)[O-])cc1S(=O)(=O)[O-].[Na+].[Na+],3
Cl.Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,3
O=S(=O)([O-])CCCS(=O)(=O)[O-].[Na+].[Na+],3
CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1.O=C(O)/C=C\C(=O)O,3
OCCOCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,2
C[C@H](CN(C(=O)c1ccc(C#N)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1.Cl,3
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl.O=C(O)C[C@H](O)C(=O)O,1
Cl.OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,4
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21.O=P(O)(O)O.O=P(O)(O)O,3
COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C.CS(=O)(=O)O,3
CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cc3)o2)cc1.O=C(O)/C=C\C(=O)O,3
Cl.N=C(N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,3
C1CCC2(C1)[C@H]1CN(CC3CC3)C[C@@H]2CN(CC2CC2)C1.C1CCC2(C1)[C@H]1CN(CC3CC3)C[C@@H]2CN(CC2CC2)C1.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O,3
CCOCCO[C@@H]1CC[C@@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)C[C@H]1OC,2
COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC.Cl,4
COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C.O=C(O)/C=C\C(=O)O,3
CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1.O=S(=O)(O)O,4
Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,4
O=S(=O)(NCO)c1ccc(NC([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)S(=O)(=O)[O-])cc1.[Na+],2
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](/N=C/c3ccco3)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,2
CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,2
COC(=O)/C=C/C/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,2
CCCCCOc1ccccc1/C(=C\SC)n1ccnc1,2
CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,2
CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O,3
C[N+]1(CC(=O)c2ccccc2)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Cl-],2
Clc1ccc(COC(C[n+]2ccn(CCc3ccccc3)c2)c2ccc(Cl)cc2Cl)c(Cl)c1.[Cl-],2
Nc1cc(N)c(/N=N/c2ccc(S(N)(=O)=O)cc2)c(C(=O)O)c1,2
CCC[N+]1(C)[C@@H]2CC[C@H]1CC(OC1c3ccccc3CSc3ccccc31)C2.[Br-],2
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1.Cl,4
C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-],2
OC(CO/N=C/c1ccc(Cl)cc1)CN1CCN(c2ccccc2Cl)CC1,2
CC(C)=C/C(C)=N/Nc1nncc2ccccc12,2
CC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,2
CCS(=O)(=O)c1ccc(/C=N/NC(N)=S)cc1,2
N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,2
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N.Cl,2
CCc1ccc(/C(=C(\Br)c2ccccc2)c2ccccc2)cc1,2
O=C1NOCC1/N=C/c1ccc(/C=N/C2CONC2=O)cc1,2
CC(C)(C)c1ccc2c(S(=O)(=O)[O-])c(C(C)(C)C)ccc2c1.[Na+],4
COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1.Cl,2
COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1.[Br-],2
CC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CC.[Cl-].[Cl-],2
Cc1ccc([I+]c2ccc(C)cc2)cc1.[Cl-],2
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,2
C[N+](C)(C)CCOC(=O)C1CCC[N+]1(C)C.[I-].[I-],2
C/C(=C\c1ccc(C(=O)O)cc1)c1ccc(C(C)C)s1,2
CCS(=O)(=O)[O-].OC1(c2ccc(Cl)cc2)NC=N[n+]2ccc3ccccc3c21,2
CCN(CC)CCOC(=O)/C(=C\c1ccccc1)c1ccccc1,2
C=CC(O)(C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)OC)CCCC,2
CCCCCCCCCCCC(c1ccc(C)cc1)[N+](C)(C)C.COS(=O)(=O)[O-],2
CO[C@H]1C[C@@H]2C[C@H](OC(=O)C(O)(c3ccccc3)c3ccccc3)C[C@H]1[N+]2(C)C.[Br-],2
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.c1ccc(CCNCc2ccccc2)cc1,2
C[N+](C)(C)C1CCC(C(O)(c2cccs2)c2cccs2)CC1.[Br-],2
CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[I-],2
CC12CCC(C[N+](C)(CCC[N+](C)(C)C)C1)C2(C)C.COS(=O)(=O)[O-].COS(=O)(=O)[O-],2
O=C1CCC(c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1,2
CCCCC(CC)COS(=O)(=O)[O-].[Na+],2
O=P([O-])([O-])Oc1ccc(C(c2ccc(OP(=O)([O-])[O-])cc2)c2ccccn2)cc1.[Na+].[Na+].[Na+].[Na+],2
O=C([O-])CN1CCN(CC(=O)[O-])CCN(C(CO)C(O)CO)CCN(CC(=O)O)CC1.[Ca+2],2
CC[N+]1(CCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCC1.Cc1ccc(S(=O)(=O)[O-])cc1,2
C/C(=N\OCC(=O)OCCN(C)C)c1ccc(Cl)cc1,2
[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1,4
CCNC(=O)O/N=C/c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@]3(COC)OC)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,2
N#CCC/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,2
COc1ccccc1Oc1c(NS(=O)(=O)/C=C/c2ccccc2)nc(-c2ncccn2)nc1OC,2
COc1ccc2c(c1)C(/C=C/C(C)=C/C(=O)O)=CC(C)(C)CO2,2
C/C(=N\NC(=N)N)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(/C(C)=N/NC(=N)N)cc(/C(C)=N/NC(=N)N)c2)cc(/C(C)=N/NC(=N)N)c1,2
CC[N+]1(CCCOC(=O)[C@H]2[C@H](c3ccccc3)[C@H](C(=O)OCCC[N+]3(CC)CCCCC3)[C@H]2c2ccccc2)CCCCC1.[I-].[I-],2
C=Cc1c(C)c2cc3nc(c(CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-])c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)[O-])[C@@H](CCC(=O)[O-])[C@@H]3C.[Na+].[Na+].[Na+].[Na+],4
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2,3
CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O.OCCNCCO,4
NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-].[Na+],4
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,3
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,2
Cl.NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1,2
CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,4
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=S(=O)(O)O,4
C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1.O=S(=O)(O)O,4
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,4
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)/C=N/NC(=O)c2ccncc2)O[C@@H](CO)[C@H](O)[C@H]1O,2
CCOC(=O)C1=C(C)NC(CN(C)C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,2
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C([C@@H]3CCCO3)CS[C@H]12)c1csc(N)n1,2
CCCCCCCC/C=C\CCCCCCCCN(CCO)CCO,2
CCCC(=O)Nc1c(I)cc(I)c(/C=C(\CC)C(=O)O)c1I,4
CCC(C/C=C/c1ccccc1)(c1ccccc1)N(C)CC1CC1,2
CC[n+]1c(/C=C/c2ccc(N3CCCC3)cc2)cccc1/C=C/c1ccc(N2CCCC2)cc1,2
CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1,3
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,4
C[n+]1ccc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c4csc(N)n4)[C@H]3[S+]([O-])C2)cc1,2
CC(C)(O/N=C(\C(=O)NC1CN(C(=O)NS(=O)(=O)N2CCN(NC(=O)c3cc(=O)c(O)c[nH]3)C2=O)C1=O)c1csc(N)n1)C(=O)O,2
N/C(CN(Cc1ccccc1)c1ccccc1)=N\O,2
CCOC(=O)CN1CCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CC1,2
CN(C)c1ccc(/C=C/c2scc(-c3ccc(-c4ccccc4)cc3)[n+]2C)cc1,2
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@]2(C)C/C(=C\CCCC(=O)O)C[C@H]12,2
CCCCCCN1CCN(/C(=N\CC(C)C)c2ccccc2)CC1,2
CNC(=O)CCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,2
CCCCCCCC/C=C/CCCCCCCCN,2
C#CCN/C(=N\C#N)NCCSCc1nc[nH]c1C,2
CCCCN/C(=N\CC)NC(=N)N,2
CN(C)CC/C=C1\c2cc(Cl)ccc2CCn2cccc21,2
OCCN1CCN(CC/C=C2/c3ccccc3COc3ccc(Cl)cc32)CC1,2
C/N=C(/NC)NCc1ccc(OC)cc1,2
CN1CCC/C1=N\C(=N\c1ccccc1)N1CCCC1,2
CC[n+]1c(-c2ccc(-c3ccccc3)cc2)csc1/C=C/c1ccc(N2CCCC2)cc1,2
CC(=O)/C=C(/C)N[C@@H]1CON=C1O,2
CC[n+]1c(-c2ccccc2)c2cc(N/N=N/c3cccc(C(=N)N)c3)ccc2c2ccc(N)cc21,2
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Bi+3],4
CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O.[Br-],4
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1.O.O=C(O)CCC(=O)O,4
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2.Cl,4
CC(CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C.COS(=O)(=O)[O-],2
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,4
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1.O=S(=O)(O)c1ccccc1,2
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1.CS(=O)(=O)O,3
CN[C@@H](C)[C@H](O)c1ccccc1.Cl,4
O=C(CCn1cnc2c(=O)[nH]cnc21)Nc1ccc(C(=O)[O-])cc1.[K+],2
Cl.Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1,3
C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.Cl,4
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1.[Na+],4
COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.O.O.O.O.[Sr+2],4
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O,4
COc1nc(/C=C/c2nc3n(n2)CCC[C@H]3c2ccccc2C(F)(F)F)ccc1-n1cnc(C)c1,1
CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(F)cc21,1
Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,1
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,4
CCOCC(C)(C)C(O)/C=C/C1C=CC(=O)C1C/C=C\CCCC(=O)O,2
CCCCCC(O)/C=C/C1C(O)CC2N=C(SCCCC(=O)OC)CC21,2
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O3)C(C)(C)CCC1,2
CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,4
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,4
C/C(=N\O)C(C)NCC(C)(C)CNC(C)/C(C)=N/O,3
CN(C)C(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1ccc(O)c(CCO)c1)CC2.CN(C)C(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1ccc(O)c(CCO)c1)CC2.O=S(=O)(O)O,2
CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],4
Cc1cc(C2=C(/C=C/C3CC(O)CC(=O)O3)C(C)(C)CC(C)(C)C2)ccc1F,2
CCOCC(C)(C)[C@H](O)/C=C/C1C(O)CC(=O)C1C/C=C\CCCC(=O)O,2
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2
CCOC(=O)CC(O)CC(O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,2
CC1OC2(CS1)CN1CCC2CC1.Cl.O,4
O=C(O)CCC/C=C\CC1C(O)CC(O)C1SCC(O)COc1cccc(Cl)c1,2
Cl.Cl.N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,4
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12.Cl.Cl,4
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5.O=C(O)C(=O)O,4
Cl.Cl.Cl.Cl.N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1,2
O=C(O)c1ccc(/C=C/S(=O)(=O)Cc2ccc(Cl)cc2)cc1,2
O=C(O)CCC/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(Cl)c1,2
CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,4
Br.CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.O.O.O,3
